County Code,County Name,District Name,District Code,School Code,School Name,City,School Level,Student Fall Enrollment,Total Days Possible,Total Days Attended,Total Student Days Excused Absence,Total Student Days Unexcused Absent,Attendance Rate,Truancy Rate
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,108,ALAMEDA HIGH SCHOOL,LAKEWOOD,Senior,739,125809,108917.80,6454.30,10436.90,0.87,0.08
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,109,ARVADA K-8,ARVADA,Elementary,614,108826,100768.50,5162.80,2894.70,0.93,0.03
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,148,ALLENDALE ELEMENTARY SCHOOL,ARVADA,Elementary,208,35352,33488.50,1596.50,267.00,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,370,ARVADA HIGH SCHOOL,ARVADA,Senior,1039,174270,151000.30,8845.50,14424.20,0.87,0.08
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,378,ARVADA WEST HIGH SCHOOL,ARVADA,Senior,1726,292157,265189.10,17292.50,9675.40,0.91,0.03
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,660,BEAR CREEK K-8 SCHOOL,LAKEWOOD,Elementary,1125,195507,186684.30,7385.80,1436.90,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,664,BEAR CREEK HIGH SCHOOL,LAKEWOOD,Senior,1893,320954,291118.10,17832.50,12003.40,0.91,0.04
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,694,BELL MIDDLE SCHOOL,GOLDEN,Middle/Jr. High,505,87626,82128.30,4667.40,830.30,0.94,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,724,BELMAR ELEMENTARY SCHOOL,LAKEWOOD,Elementary,360,61310,57971.50,3133.50,205.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,776,BERGEN MEADOW PRIMARY SCHOOL,EVERGREEN,Elementary,372,49524,46896.00,1634.50,993.50,0.95,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,779,BERGEN VALLEY INTERMEDIATE SCHOOL,EVERGREEN,Elementary,301,51916,49759.00,1382.00,775.00,0.96,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,950,BRADFORD PRIMARY SCHOOL,LITTLETON,Elementary,437,73704,70711.50,2992.50,0.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,951,BLUE HERON ELEMENTARY SCHOOL,LITTLETON,Elementary,515,77634,74256.50,3279.50,98.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,952,BRADFORD INTERMEDIATE SCHOOL,LITTLETON,Elementary,369,64071,61027.50,3041.50,2.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,965,BRADY EXPLORATION SCHOOL,LAKEWOOD,Senior,325,43152,27062.90,2512.30,13576.80,0.63,0.31
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,1238,CAMPBELL ELEMENTARY SCHOOL,ARVADA,Elementary,320,56124,53414.50,2435.50,274.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,1318,CARMODY MIDDLE SCHOOL,LAKEWOOD,Middle/Jr. High,698,121004,111521.20,7503.80,1979.00,0.92,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,1522,CHATFIELD HIGH SCHOOL,LITTLETON,Senior,1924,328142,306964.60,16373.20,4804.20,0.94,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,1730,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,GOLDEN,Elementary,123,21889,20743.50,1110.50,35.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,1790,COLOROW ELEMENTARY SCHOOL,LITTLETON,Elementary,291,50468,48273.00,2044.00,151.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,1861,COLUMBINE HILLS ELEMENTARY SCHOOL,LITTLETON,Elementary,433,53889,51206.00,2489.50,193.50,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,1864,COLUMBINE HIGH SCHOOL,LITTLETON,Senior,1622,275400,255979.70,14015.80,5404.50,0.93,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,1869,COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,WHEAT RIDGE,Senior,273,37438,35608.00,1679.00,151.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,1876,CORONADO ELEMENTARY SCHOOL,LITTLETON,Elementary,563,91047,86817.00,3875.00,355.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,GOLDEN,Senior,367,56257,53257.50,2569.90,429.60,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,1886,CONIFER SENIOR HIGH SCHOOL,CONIFER,Senior,914,153443,140443.30,8629.10,4370.60,0.92,0.03
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,1976,CREIGHTON MIDDLE SCHOOL,LAKEWOOD,Middle/Jr. High,670,115645,107995.90,5441.50,2207.60,0.93,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,LITTLETON,Senior,1504,256152,236171.00,12577.60,7403.40,0.92,0.03
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,DENVER,Senior,1022,174967,167759.60,7111.50,95.90,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2130,DEER CREEK MIDDLE SCHOOL,LITTLETON,Middle/Jr. High,532,93053,88625.20,4276.60,151.20,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2194,DEVINNY ELEMENTARY SCHOOL,LAKEWOOD,Elementary,597,103066,99161.00,3905.00,0.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2288,DRAKE JUNIOR HIGH SCHOOL,ARVADA,Middle/Jr. High,712,123708,117154.70,5503.20,1050.10,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2300,DUNSTAN MIDDLE SCHOOL,LAKEWOOD,Middle/Jr. High,605,105233,98445.30,6116.90,670.80,0.94,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2322,DUTCH CREEK ELEMENTARY SCHOOL,LITTLETON,Elementary,326,57159,54637.50,2392.50,129.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2496,EDGEWATER ELEMENTARY SCHOOL,EDGEWATER,Elementary,443,66203,62065.00,1958.50,2179.50,0.94,0.03
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2550,EIBER ELEMENTARY SCHOOL,LAKEWOOD,Elementary,437,73895,68599.00,4833.00,463.00,0.93,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2616,ELK CREEK ELEMENTARY SCHOOL,PINE,Elementary,321,53118,50353.00,2758.00,7.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2799,EXCEL ACADEMY CHARTER SCHOOL,ARVADA,Senior,481,80866,77216.10,3170.40,479.50,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2820,EVERITT MIDDLE SCHOOL,WHEAT RIDGE,Middle/Jr. High,464,80567,74079.20,4771.50,1716.30,0.92,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2832,EVERGREEN MIDDLE SCHOOL,EVERGREEN,Middle/Jr. High,707,121907,115739.90,5719.60,447.50,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2836,EVERGREEN HIGH SCHOOL,EVERGREEN,Senior,971,164381,152554.40,9652.50,2174.10,0.93,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2866,FAIRMOUNT ELEMENTARY SCHOOL,GOLDEN,Elementary,621,108112,103759.50,4240.50,112.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2946,FITZMORRIS ELEMENTARY SCHOOL,ARVADA,Elementary,339,38502,36360.00,1723.00,419.00,0.94,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,2963,FALCON BLUFFS MIDDLE SCHOOL,LITTLETON,Middle/Jr. High,697,120979,114890.60,5719.80,368.60,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,3025,FOOTHILLS ELEMENTARY SCHOOL,LAKEWOOD,Elementary,360,58084,54917.00,2732.50,434.50,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,3088,FOSTER ELEMENTARY SCHOOL,ARVADA,Elementary,490,72537,68487.00,2295.50,1754.50,0.94,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,3201,FREE HORIZON MONTESSORI CHARTER SCHOOL,GOLDEN,Elementary,381,54611,51806.50,2373.00,431.50,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,3216,FREMONT ELEMENTARY SCHOOL,ARVADA,Elementary,368,63586,60556.50,2854.50,175.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,3250,NORMA ANDERSON PRESCHOOL,WHEAT RIDGE,Elementary,116,15821,14449.00,1372.00,0.00,0.91,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,3450,GLENNON HEIGHTS ELEMENTARY SCHOOL,LAKEWOOD,Elementary,271,46425,43943.50,2267.00,214.50,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,3502,GOLDEN HIGH SCHOOL,GOLDEN,Senior,1276,216793,194459.40,12926.00,9407.60,0.90,0.04
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,3536,GOVERNOR'S RANCH ELEMENTARY SCHOOL,LITTLETON,Elementary,458,78983,76009.00,2913.00,61.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,3622,GREEN GABLES ELEMENTARY SCHOOL,LAKEWOOD,Elementary,319,54163,51699.00,2397.00,67.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,3624,GREEN MOUNTAIN ELEMENTARY SCHOOL,LAKEWOOD,Elementary,404,50021,47264.00,2455.00,302.00,0.94,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,3628,GREEN MOUNTAIN HIGH SCHOOL,LAKEWOOD,Senior,1251,209558,193662.50,11052.90,4842.60,0.92,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,3726,HACKBERRY HILL ELEMENTARY SCHOOL,ARVADA,Elementary,481,84208,81276.00,2796.00,136.00,0.97,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4190,HUTCHINSON ELEMENTARY SCHOOL,LAKEWOOD,Elementary,435,75405,72127.00,3185.00,93.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4402,JEFFERSON ACADEMY CHARTER SCHOOL,BROOMFIELD,Elementary,402,66730,64649.00,2081.00,0.00,0.97,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4404,JEFFERSON CHARTER ACADEMY JUNIOR HIGH SCHOOL,BROOMFIELD,Middle/Jr. High,170,29774,28780.60,898.80,94.60,0.97,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4408,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,GOLDEN,Senior,156,76167,68855.60,364.50,6946.90,0.90,0.09
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4410,JEFFERSON CHARTER ACADEMY SENIOR HIGH SCHOOL,BROOMFIELD,Senior,316,54276,51762.40,2155.50,358.10,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4422,JEFFERSON HIGH SCHOOL,EDGEWATER,Senior,598,99122,84638.50,3854.40,10629.10,0.85,0.11
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4478,SHERIDAN GREEN ELEMENTARY SCHOOL,WESTMINSTER,Elementary,352,61904,58821.50,2874.00,208.50,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4548,KEN CARYL MIDDLE SCHOOL,LITTLETON,Middle/Jr. High,608,106015,99864.80,5576.20,574.00,0.94,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4549,KENDALLVUE ELEMENTARY SCHOOL,MORRISON,Elementary,541,80558,76696.00,3588.50,273.50,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4550,KENDRICK LAKES ELEMENTARY SCHOOL,LAKEWOOD,Elementary,427,67443,63854.00,3278.00,311.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4798,CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS,GOLDEN,Senior,56,10219,8398.00,981.00,840.00,0.82,0.08
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4802,KULLERSTRAND ELEMENTARY SCHOOL,WHEAT RIDGE,Elementary,253,43926,41706.50,1767.00,452.50,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4830,KYFFIN ELEMENTARY SCHOOL,GOLDEN,Elementary,579,102891,98450.50,4278.50,162.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,4942,LAKEWOOD HIGH SCHOOL,LAKEWOOD,Senior,2007,337660,311889.80,15315.00,10455.20,0.92,0.03
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5004,LASLEY ELEMENTARY SCHOOL,LAKEWOOD,Elementary,568,97894,92491.50,4482.00,920.50,0.94,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5024,LAWRENCE ELEMENTARY SCHOOL,ARVADA,Elementary,408,64240,60410.00,2554.00,1276.00,0.94,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5036,LEAWOOD ELEMENTARY SCHOOL,LITTLETON,Elementary,475,70884,68000.00,2727.50,156.50,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5145,LINCOLN CHARTER ACADEMY,ARVADA,Senior,514,86176,83582.50,2212.90,380.60,0.97,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5222,LITTLE ELEMENTARY SCHOOL,ARVADA,Elementary,399,71261,67368.50,3547.50,345.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5350,LUKAS ELEMENTARY SCHOOL,WESTMINSTER,Elementary,457,79650,76379.50,3088.00,182.50,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5354,LUMBERG ELEMENTARY SCHOOL,EDGEWATER,Elementary,516,90896,84941.00,2860.00,3095.00,0.93,0.03
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5415,ROCKY MOUNTAIN DEAF SCHOOL,GOLDEN,Senior,56,8427,8009.70,338.80,78.50,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5454,MANDALAY MIDDLE SCHOOL,WESTMINSTER,Middle/Jr. High,408,71384,67858.40,3130.20,395.40,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5472,MANNING OPTIONS SCHOOL,LAKEWOOD,Middle/Jr. High,442,75594,71411.60,4055.20,127.20,0.94,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5524,MAPLE GROVE ELEMENTARY SCHOOL,GOLDEN,Elementary,393,68498,65924.00,2572.00,2.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5580,MARSHDALE ELEMENTARY SCHOOL,EVERGREEN,Elementary,358,62228,59233.50,2986.50,8.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5596,MARTENSEN ELEMENTARY SCHOOL,WHEAT RIDGE,Elementary,240,33499,31791.50,1319.00,388.50,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5623,LONGVIEW HIGH SCHOOL,LAKEWOOD,Senior,46,7454,6721.20,67.60,665.20,0.90,0.09
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5758,MEIKLEJOHN ELEMENTARY,ARVADA,Elementary,581,76908,73651.50,3164.50,92.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5892,MILLER SPECIAL EDUCATION,LAKEWOOD,Senior,206,26074,22641.40,2626.20,806.40,0.87,0.03
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5944,MITCHELL ELEMENTARY SCHOOL,GOLDEN,Elementary,583,101582,96649.00,4925.00,8.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5972,MOLHOLM ELEMENTARY SCHOOL,LAKEWOOD,Elementary,502,76377,71491.50,2098.50,2787.00,0.94,0.04
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,5994,MONTESSORI PEAKS CHARTER ACADEMY,LITTLETON,Elementary,512,82427,79158.50,3237.00,31.50,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6090,MOORE MIDDLE SCHOOL,ARVADA,Middle/Jr. High,504,87619,81621.80,4911.60,1085.60,0.93,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6133,MORTENSEN ELEMENTARY SCHOOL,LITTLETON,Elementary,446,71233,67983.00,3120.50,129.50,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6135,MOUNT CARBON ELEMENTARY SCHOOL,LITTLETON,Elementary,413,71814,68902.00,2273.00,639.00,0.96,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,GOLDEN,Elementary,64,8539,8093.20,277.00,168.80,0.95,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6237,NEW AMERICA SCHOOL,LAKEWOOD,Senior,239,24298,15047.80,598.00,8652.20,0.62,0.36
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6286,NORMANDY ELEMENTARY SCHOOL,LITTLETON,Elementary,695,119291,114450.00,4753.50,87.50,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6330,NORTH ARVADA MIDDLE SCHOOL,ARVADA,Middle/Jr. High,449,77466,72584.70,3646.00,1235.30,0.94,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6470,OBERON JUNIOR HIGH SCHOOL,ARVADA,Middle/Jr. High,655,113072,107147.10,5570.50,354.40,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6474,O'CONNELL MIDDLE SCHOOL,LAKEWOOD,Middle/Jr. High,486,85756,79621.60,4705.00,1429.40,0.93,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6539,JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,LAKEWOOD,Elementary,236,36105,34091.50,1812.50,201.00,0.94,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6541,JEFFERSON COUNTY OPEN SECONDARY,LAKEWOOD,Senior,340,56348,52893.80,1450.20,2004.00,0.94,0.04
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6804,PARMALEE ELEMENTARY SCHOOL,INDIAN HILLS,Elementary,239,40847,38729.00,2103.00,15.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6806,PARR ELEMENTARY SCHOOL,ARVADA,Elementary,396,44867,42990.50,1855.50,21.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6808,PATTERSON ELEMENTARY SCHOOL,LAKEWOOD,Elementary,631,76439,72248.50,3481.00,709.50,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6828,PECK ELEMENTARY SCHOOL,ARVADA,Elementary,399,69527,65867.00,3247.50,412.50,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6844,PEIFFER ELEMENTARY SCHOOL,LITTLETON,Elementary,409,71147,67457.50,3442.50,247.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,6848,PENNINGTON ELEMENTARY SCHOOL,WHEAT RIDGE,Elementary,266,42026,39500.50,1970.50,555.00,0.94,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7078,PLEASANT VIEW ELEMENTARY SCHOOL,GOLDEN,Elementary,274,38724,36248.00,2376.00,100.00,0.94,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7114,POMONA HIGH SCHOOL,ARVADA,Senior,1549,263303,238569.60,15310.00,9423.40,0.91,0.04
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7128,POWDERHORN ELEMENTARY SCHOOL,LITTLETON,Elementary,638,108259,103292.50,4883.00,83.50,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7190,PROSPECT VALLEY ELEMENTARY SCHOOL,WHEAT RIDGE,Elementary,503,85730,81467.50,3238.50,1024.00,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7238,RALSTON ELEMENTARY SCHOOL,GOLDEN,Elementary,380,64318,61378.50,2919.00,20.50,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7239,RALSTON VALLEY SENIOR HIGH SCHOOL,ARVADA,Senior,1666,283901,266035.50,14350.50,3515.00,0.94,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7282,RED ROCKS ELEMENTARY SCHOOL,MORRISON,Elementary,320,55153,52709.50,2348.50,95.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,EVERGREEN,Elementary,399,57526,54909.10,2455.00,161.90,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7483,ROONEY RANCH ELEMENTARY SCHOOL,LAKEWOOD,Elementary,423,74358,71401.00,2957.00,0.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7529,RYAN ELEMENTARY SCHOOL,WESTMINSTER,Elementary,580,99247,95228.00,3638.00,381.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7701,COLLEGIATE ACADEMY OF COLORADO,LITTLETON,Senior,499,82424,77296.20,4447.20,680.60,0.94,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7708,SECREST ELEMENTARY SCHOOL,ARVADA,Elementary,418,58241,55141.00,2657.00,443.00,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7753,SEMPER ELEMENTARY SCHOOL,WESTMINSTER,Elementary,444,77561,73648.50,3339.00,573.50,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7780,SHAFFER ELEMENTARY SCHOOL,LITTLETON,Elementary,638,111688,107119.50,3820.00,748.50,0.96,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7833,SHELTON ELEMENTARY SCHOOL,GOLDEN,Elementary,403,71678,68206.50,3107.00,364.50,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7870,SIERRA ELEMENTARY SCHOOL,ARVADA,Elementary,553,96473,92814.00,3013.50,645.50,0.96,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,7962,SLATER ELEMENTARY SCHOOL,LAKEWOOD,Elementary,346,54962,51712.50,1999.50,1250.00,0.94,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8036,SOBESKY ACADEMY,LAKEWOOD,Senior,67,12410,9975.20,1550.70,884.10,0.80,0.07
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8090,DEANE ELEMENTARY SCHOOL,LAKEWOOD,Elementary,474,86512,81463.00,3565.00,1484.00,0.94,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8102,SOUTH LAKEWOOD ELEMENTARY SCHOOL,LAKEWOOD,Elementary,543,94483,89776.00,3142.50,1564.50,0.95,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8209,STANDLEY LAKE HIGH SCHOOL,WESTMINSTER,Senior,1479,251042,231214.40,14487.90,5339.70,0.92,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8248,STEIN ELEMENTARY SCHOOL,LAKEWOOD,Elementary,763,117931,110327.50,3326.50,4277.00,0.94,0.04
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8272,STEVENS ELEMENTARY SCHOOL,WHEAT RIDGE,Elementary,378,64336,60459.50,2521.50,1355.00,0.94,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8276,STOBER ELEMENTARY SCHOOL,LAKEWOOD,Elementary,315,51968,49636.00,2166.00,166.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8280,STONY CREEK ELEMENTARY SCHOOL,LITTLETON,Elementary,671,98939,94043.00,4531.50,364.50,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8300,STOTT ELEMENTARY SCHOOL,ARVADA,Elementary,365,53443,51083.00,2265.50,94.50,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8381,SUMMIT RIDGE MIDDLE SCHOOL,LITTLETON,Middle/Jr. High,822,143201,135805.60,6690.20,705.20,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8432,SWANSON ELEMENTARY SCHOOL,ARVADA,Elementary,468,82554,77169.00,3901.00,1484.00,0.93,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8458,JOHN AND KAREN LITZ PRESCHOOL,GOLDEN,Elementary,80,11320,10397.00,923.00,0.00,0.92,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8793,TWO ROADS CHARTER SCHOOL,WHEAT RIDGE,Senior,570,35455,32976.00,2043.20,435.80,0.93,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,8834,THOMSON ELEMENTARY SCHOOL,ARVADA,Elementary,427,75371,71557.50,3574.00,239.50,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,9008,UTE MEADOWS ELEMENTARY SCHOOL,LITTLETON,Elementary,433,75789,72810.50,2743.00,235.50,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,9052,VAN ARSDALE ELEMENTARY SCHOOL,ARVADA,Elementary,548,94497,91033.50,3363.50,100.00,0.96,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,9058,VANDERHOOF ELEMENTARY SCHOOL,ARVADA,Elementary,531,91454,86556.50,4531.00,366.50,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,9154,VIVIAN ELEMENTARY SCHOOL,LAKEWOOD,Elementary,254,35141,33256.00,1462.00,423.00,0.95,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,9232,WARDER ELEMENTARY SCHOOL,ARVADA,Elementary,343,60295,57542.50,2624.00,128.50,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,9234,WARREN OCCUPATION TECHNICAL CENTER,LAKEWOOD,Senior,34,122372,111492.30,4035.60,6844.10,0.91,0.06
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,9245,WARREN TECH NORTH,ARVADA,Senior,8,36462,33845.50,1743.50,873.00,0.93,0.02
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,9299,WAYNE CARLE MIDDLE SCHOOL,WESTMINSTER,Middle/Jr. High,325,56129,52994.10,2439.70,695.20,0.94,0.01
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,9328,WEBER ELEMENTARY SCHOOL,ARVADA,Elementary,425,74164,70177.00,3662.00,325.00,0.95,0.00
30,JEFFERSON,JEFFERSON COUNTY R-1,1420,9342,WELCHESTER ELEMENTARY SCHOOL,GOLDEN,Elementary,300,52556,49868.50,2575.00,112.50,0.95,0.00
